iteration,50,100,150,200,250,300,350
879,362,203,119,78,35,21,13
880,342,248,139,86,36,16,7
881,351,212,119,67,38,22,11
882,330,230,139,69,38,18,11
883,356,201,119,73,44,19,10
884,338,235,128,72,36,22,12
885,384,221,118,76,52,27,13
886,349,215,130,72,50,17,11
887,359,204,126,73,58,19,16
888,385,215,112,72,36,32,15
889,361,221,109,69,53,16,11
890,364,207,135,76,34,26,12
891,341,192,120,84,40,26,11
892,373,211,124,78,40,21,4
893,355,198,116,57,44,26,17
894,371,239,101,55,53,21,13
895,369,217,137,64,59,20,10
896,368,221,116,79,54,32,13
897,372,218,137,71,37,25,9
898,354,222,128,69,47,21,11
899,343,206,134,70,37,21,9
900,350,190,97,71,37,15,7
901,361,236,136,90,49,31,11
902,349,215,113,78,40,19,12
903,352,229,118,90,35,21,7
904,333,204,142,78,33,24,12
905,346,257,105,73,43,21,7
906,345,209,109,77,50,30,6
907,354,232,117,62,50,21,9
908,376,221,125,85,44,24,9
909,354,205,131,65,58,27,10
910,354,237,112,80,44,26,8
911,357,228,154,61,37,17,7
912,397,210,129,71,53,19,12
913,366,201,114,63,51,16,14
914,337,218,130,75,37,26,7
915,359,220,140,64,37,22,5
916,371,191,106,74,45,31,19
917,347,203,125,75,35,19,16
918,361,229,103,85,50,13,12
919,364,215,119,90,45,17,14
920,382,250,137,75,47,24,16
921,362,183,126,66,39,21,10
922,381,220,113,68,37,21,8
923,399,215,138,90,41,22,14
924,342,196,120,66,40,22,5
925,317,247,116,72,48,29,18
926,327,221,122,100,46,22,9
927,386,215,116,65,49,20,10
928,354,208,119,50,46,17,12
929,363,222,117,68,51,20,9
930,417,232,112,79,44,28,11
931,380,225,118,65,45,29,6
932,362,221,121,53,39,28,9
933,340,221,120,80,48,23,16
934,383,222,128,69,38,19,13
935,363,210,149,88,42,25,9
936,399,232,122,70,43,30,7
937,385,212,116,92,47,30,12
938,378,211,132,60,45,34,11
939,349,198,112,84,44,25,9
940,351,236,135,65,51,31,13
941,374,209,113,75,42,34,6
942,424,185,121,75,48,19,15
943,364,218,140,59,43,19,13
944,339,222,117,75,48,20,17
945,355,210,118,77,45,30,10
946,323,231,109,75,49,15,15
947,361,210,118,68,42,22,13
948,357,242,126,70,43,27,8
949,341,190,119,76,49,14,12
950,364,227,119,66,39,22,15
951,364,229,131,77,46,21,8
952,352,204,131,79,48,33,5
953,350,243,128,65,40,17,14
954,353,225,120,85,55,24,3
955,349,221,129,75,52,26,10
956,361,227,118,79,45,31,7
957,366,235,104,60,52,19,9
958,322,211,125,76,35,22,6
959,384,233,138,65,51,21,10
960,365,227,150,54,55,25,13
961,386,219,124,65,40,35,10
962,331,218,106,65,47,26,12
963,367,222,133,62,45,17,9
964,380,218,139,62,33,22,9
965,385,216,124,82,49,23,10
966,353,217,103,82,39,26,7
967,360,207,102,74,34,20,20
968,379,210,120,69,40,21,11
969,397,200,124,69,40,23,10
970,375,234,134,65,53,23,13
971,371,205,125,77,38,26,13
972,390,209,116,79,47,22,10
973,384,213,132,69,60,18,4
974,328,200,128,68,41,19,15
975,345,216,119,69,40,21,8
976,365,201,117,87,36,28,4
977,351,224,127,68,43,25,11
978,357,195,112,72,40,25,10
979,389,240,137,79,49,30,8
980,355,228,122,57,50,28,10
981,368,208,117,72,48,25,15
982,338,230,139,61,53,20,9
983,361,180,112,68,57,26,14
984,374,210,133,73,46,24,14
985,337,223,122,63,42,26,11
986,322,217,125,90,30,21,5
987,365,233,135,68,38,25,10
988,380,211,127,78,38,31,10
989,346,207,105,74,47,30,19
990,338,224,140,75,55,24,8
991,355,205,124,66,50,21,14
992,363,219,130,74,44,27,12
993,340,203,108,65,41,24,13
994,349,206,119,70,43,17,11
995,368,211,113,74,38,24,12
996,365,226,130,69,43,31,7
997,328,206,108,70,47,23,7
998,367,214,118,77,47,33,14
999,363,218,129,84,34,29,8
1000,393,210,146,75,43,22,8
